PARTNER_NB;PARTNER_NAME_TX;PARTNER_SUPPLEMENT_TX;PARTNER_STREET_TX;PARTNER_ZIP_CD;PARTNER_TOWN_TX;PARTNER_TEL_NB_TX;PARTNER_E_MAIL_TX;PARTNER_LANGUAGE_CD;FIRST_NAME_TX;LAST_NAME_TX;PERSON_FUNCTION_TX;PERSON_LANGUAGE_CD;PERSON_TEL_NB_TX;PERSON_E_MAIL_TX
12852;PMS 12852;Zusatzname;Place de la Gare 34;2790;Zürich;;;1;Pierrinne;Tabouret;260'317;;;
12854;PMS 12854;;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;1;Pierrinne;Tabouret;583'832;;;
12873;PMS 12873;Zusatzname;Place de la Gare 34;2790;Zürich;;;2;Pierrinne;Tabouret;549'669;;;
12883;PMS 12883;;Place de la Gare 34;2790;Zürich;;;1;Pierrinne;Tabouret;503'428;1;;
12886;PMS 12886;Zusatzname;Place de la Gare 34;2790;Zürich;;;1;Pierrinne;Tabouret;522'907;;;
12896;PMS 12896;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrinne;Tabouret;;;;
12898;PMS 12898;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrinne;Tabouret;521'559;1;;
12902;PMS 12902;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;lik@bfs.admin.ch;1;Pierrinne;Tabouret;157'967;;;
12904;PMS 12904;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrinne;Tabouret;;;;
12905;PMS 12905;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrinne;Tabouret;805'306;;;
12906;PMS 12906;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrinne;Tabouret;805'306;;;
12909;PMS 12909;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrinne;Tabouret;538'528;;;
12910;PMS 12910;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrinne;Tabouret;;;;
12913;PMS 12913;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;3;Pierrinne;Tabouret;978'578;;;
12914;PMS 12914;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Pierrinne;Tabouret;498'686;;;
12915;PMS 12915;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Pierrinne;Tabouret;819'019;1;;
12918;PMS 12918;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrinne;Tabouret;377'335;2;;
12919;PMS 12919;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;549'669;;;
12920;PMS 12920;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;377'335;2;;
12922;PMS 12922;;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Pierrette;Dupont;549'669;;;
12924;PMS 12924;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;549'669;;;
12925;PMS 12925;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;540'622;;;
12926;PMS 12926;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;549'669;;;
12930;PMS 12930;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;;;;
12931;PMS 12931;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;;;;
12933;PMS 12933;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;;;;
12938;PMS 12938;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;503'428;1;;
13033;PMS 13033;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;;;;
13034;PMS 13034;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;;;;
13050;PMS 13050;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;723'532;;;
13072;PMS 13072;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Pierrette;Dupont;498'686;;;
13073;PMS 13073;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;706'674;;;
13094;PMS 13094;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;540'622;;;
13107;PMS 13107;;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;2;Pierrette;Dupont;540'622;;;
13111;PMS 13111;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;805'306;;;
13116;PMS 13116;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;521'559;1;;
14010;PMS 14010;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;260'317;;;
14069;PMS 14069;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;805'306;;;
14071;PMS 14071;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;157'967;;;
14072;PMS 14072;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;157'967;;;
14073;PMS 14073;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;805'306;;;
14074;PMS 14074;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;805'306;;;
14076;PMS 14076;;Place de la Gare 34;2790;Zürich;058 463 69 01;lik@bfs.admin.ch;1;Pierrette;Dupont;157'967;;;
14077;PMS 14077;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;805'306;;;
14086;PMS 14086;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;;;;
14091;PMS 14091;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;538'528;;;
14095;PMS 14095;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;538'528;;;
14099;PMS 14099;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;538'528;;;
14103;PMS 14103;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;503'428;1;;
14110;PMS 14110;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;3;Pierrette;Dupont;978'578;;;
14111;PMS 14111;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Pierrette;Dupont;498'686;;;
14114;PMS 14114;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Pierrette;Dupont;978'578;;;
14115;PMS 14115;;Place de la Gare 34;2790;Zürich;058 463 69 03;;3;Pierrette;Dupont;498'686;;;
14117;PMS 14117;;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;3;Pierrette;Dupont;978'578;;;
14120;PMS 14120;;Place de la Gare 34;2790;Zürich;058 463 69 03;;3;Pierrette;Dupont;978'578;;;
14122;PMS 14122;;Place de la Gare 34;2790;Zürich;058 463 69 03;;3;Pierrette;Dupont;819'019;1;;
14123;PMS 14123;;;2790;Zürich;;;3;Pierrette;Dupont;819'019;1;;
14163;PMS 14163;;Place de la Gare 34;2790;Zürich;;;1;Pierrette;Dupont;260'317;;;
14164;PMS 14164;;Place de la Gare 34;2790;Zürich;;;1;Pierrette;Dupont;260'317;;;
14179;PMS 14179;;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;2;Pierrette;Dupont;;;;
14180;PMS 14180;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;;;;
14181;PMS 14181;;Place de la Gare 34;2790;Zürich;058 463 69 02;lik@bfs.admin.ch;2;Pierrette;Dupont;;;;
14185;PMS 14185;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;;;;
14186;PMS 14186;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;;;;
14187;PMS 14187;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;;;;
14188;PMS 14188;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Pierrette;Dupont;;;;
14191;PMS 14191;;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;2;Pierrette;Dupont;549'669;;;
14192;PMS 14192;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;;;;
14195;PMS 14195;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;377'335;2;;
14199;PMS 14199;;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Pierrette;Dupont;540'622;;;
14200;PMS 14200;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;377'335;2;;
14202;PMS 14202;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;377'335;2;;
14209;PMS 14209;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;549'669;;;
14211;PMS 14211;;Place de la Gare 34;2790;Zürich;058 463 69 02;lik@bfs.admin.ch;2;Pierrette;Dupont;549'669;;;
14212;PMS 14212;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;549'669;;;
14213;PMS 14213;;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;2;Pierrette;Dupont;549'669;;;
14214;PMS 14214;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;540'622;;;
14215;PMS 14215;;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Pierrette;Dupont;540'622;;;
14216;PMS 14216;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;540'622;;;
14223;PMS 14223;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;805'306;;;
14224;PMS 14224;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;347'122;1;;
14233;PMS 14233;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;;;;
14235;PMS 14235;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;521'559;1;;
14243;PMS 14243;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;549'669;;;
14245;PMS 14245;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;549'669;;;
14251;PMS 14251;;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Pierrette;Dupont;819'019;1;;
14264;PMS 14264;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Pierrette;Dupont;;;;
14267;PMS 14267;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;805'306;;;
14272;PMS 14272;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;583'832;;;
14280;PMS 14280;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;503'428;1;;
14286;PMS 14286;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;3;Pierrette;Dupont;498'686;;;
14300;PMS 14300;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;157'967;;;
14302;PMS 14302;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;583'832;;;
14352;PMS 14352;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;;;;
14353;PMS 14353;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;503'428;1;;
14356;PMS 14356;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Pierrette;Dupont;;;;
14364;PMS 14364;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Pierrette;Dupont;347'122;1;;
14366;PMS 14366;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;347'122;1;;
14371;PMS 14371;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;3;Pierrette;Dupont;498'686;;;
14372;PMS 14372;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Pierrette;Dupont;723'532;;;
14373;PMS 14373;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Pierrette;Dupont;549'669;;;
14374;PMS 14374;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Pierrette;Dupont;549'669;;;
14376;PMS 14376;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Pierrette;Dupont;583'832;;;
14377;PMS 14377;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;3;Pierrette;Dupont;498'686;;;
14378;PMS 14378;;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Pierrette;Dupont;498'686;;;
14384;PMS 14384;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Pierrette;Dupont;538'528;;;
14386;PMS 14386;;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;1;Pierrette;Dupont;538'528;;;
14390;PMS 14390;;Place de la Gare 34;2790;Zürich;;;2;Pierrette;Dupont;540'622;;;
14394;PMS 14394;;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;347'122;1;;
14397;PMS 14397;;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;503'428;1;;
14401;PMS 14401;;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;521'559;1;;
14403;PMS 14403;;Place de la Gare 34;2790;Zürich;;;2;Patrick;Muster;;;;
14406;PMS 14406;Zusatzname;Place de la Gare 34;2790;Zürich;;;2;Patrick;Muster;549'669;;;
14407;PMS 14407;;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;538'528;;;
14409;PMS 14409;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;347'122;1;;
14410;PMS 14410;Zusatzname;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;347'122;1;;
14411;PMS 14411;Zusatzname;Place de la Gare 34;2790;Zürich;;;1;Patrick;Muster;521'559;1;;
14412;PMS 14412;;Place de la Gare 34;2790;Zürich;;;2;Patrick;Muster;377'335;2;;
14413;PMS 14413;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Patrick;Muster;540'622;;;
14415;PMS 14415;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;;;;
14421;PMS 14421;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Patrick;Muster;549'669;;;
14422;PMS 14422;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;;;;
14423;PMS 14423;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;;;;
14426;PMS 14426;;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Patrick;Muster;819'019;1;;
14427;PMS 14427;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;lik@bfs.admin.ch;3;Patrick;Muster;978'578;;;
14434;PMS 14434;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;;;;
14438;PMS 14438;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;522'907;;;
14446;PMS 14446;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;583'832;;;
14447;PMS 14447;;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Patrick;Muster;498'686;;;
14448;PMS 14448;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;157'967;;;
14455;PMS 14455;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Patrick;Muster;653'724;;;
14456;PMS 14456;;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Patrick;Muster;978'578;;;
14457;PMS 14457;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Patrick;Muster;978'578;;;
14460;PMS 14460;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;377'335;2;;
14462;PMS 14462;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Patrick;Muster;549'669;;;
14465;PMS 14465;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;503'428;1;;
14467;PMS 14467;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Patrick;Muster;347'122;1;;
14468;PMS 14468;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;549'669;;;
14473;PMS 14473;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;;;;
14483;PMS 14483;;Place de la Gare 34;2790;Zürich;058 463 69 01;;2;Patrick;Muster;540'622;;;
14484;PMS 14484;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Patrick;Muster;;;;
14485;PMS 14485;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;549'669;;;
14487;PMS 14487;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;805'306;;;
14489;PMS 14489;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;;;;
14494;PMS 14494;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Patrick;Muster;522'907;;;
14495;PMS 14495;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;260'317;;;
14499;PMS 14499;;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;2;Patrick;Muster;540'622;;;
14501;PMS 14501;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;157'967;;;
14505;PMS 14505;;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Patrick;Muster;540'622;;;
14508;PMS 14508;;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;1;Patrick;Muster;503'428;1;;
14513;PMS 14513;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;521'559;1;;
14515;PMS 14515;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;538'528;;;
14518;PMS 14518;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Patrick;Muster;805'306;;;
14524;PMS 14524;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;1;Patrick;Muster;347'122;1;;
14525;PMS 14525;;Place de la Gare 34;2790;Zürich;058 463 69 00;;1;Patrick;Muster;538'528;;;
14527;PMS 14527;;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;;;;
14529;PMS 14529;;Place de la Gare 34;2790;Zürich;058 463 69 02;;3;Patrick;Muster;498'686;;;
14530;PMS 14530;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;583'832;;;
14531;PMS 14531;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 00;lik@bfs.admin.ch;1;Patrick;Muster;157'967;;;
14532;PMS 14532;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;1;Patrick;Muster;521'559;1;;
14533;PMS 14533;;Place de la Gare 34;2790;Zürich;058 463 69 02;;1;Patrick;Muster;583'832;;;
14535;PMS 14535;;Place de la Gare 34;2790;Zürich;058 463 69 03;lik@bfs.admin.ch;1;Patrick;Muster;583'832;;;
14537;PMS 14537;;Place de la Gare 34;2790;Zürich;058 463 69 00;;2;Patrick;Muster;;;;
14540;PMS 14540;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 01;;3;Patrick;Muster;978'578;;;
14542;PMS 14542;;Place de la Gare 34;2790;Zürich;058 463 69 02;;2;Patrick;Muster;540'622;;;
14543;PMS 14543;;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;522'907;;;
14545;PMS 14545;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;540'622;;;
14547;PMS 14547;Zusatzname;Place de la Gare 34;2790;Zürich;058 463 69 03;;1;Patrick;Muster;260'317;;;
14550;PMS 14550;;Place de la Gare 34;2790;Zürich;058 463 69 03;;2;Patrick;Muster;549'669;;;
14552;PMS 14552;;Place de la Gare 34;2790;Zürich;;;2;Patrick;Muster;540'622;;;
14553;PMS 14553;Zusatzname;Place de la Gare 34;6800;Lugano;;;2;Patrick;Muster;540'622;;;
14555;PMS 14555;;Place de la Gare 34;6800;Lugano;;;1;Patrick;Muster;583'832;;;
14556;PMS 14556;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;522'907;;;
14557;PMS 14557;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;;;;
14558;PMS 14558;;Place de la Gare 34;6800;Lugano;058 463 69 02;;2;Patrick;Muster;377'335;2;;
14559;PMS 14559;;Place de la Gare 34;6800;Lugano;058 463 69 03;;1;Patrick;Muster;522'907;;;
14561;PMS 14561;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;347'122;1;;
14562;PMS 14562;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;157'967;;;
14564;PMS 14564;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 02;lik@bfs.admin.ch;1;Patrick;Muster;521'559;1;;
14565;PMS 14565;;Place de la Gare 34;6800;Lugano;058 463 69 03;;2;Patrick;Muster;;;;
14566;PMS 14566;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;347'122;1;;
14567;PMS 14567;;Place de la Gare 34;6800;Lugano;058 463 69 01;;2;Patrick;Muster;540'622;;;
14568;PMS 14568;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 02;;1;Patrick;Muster;521'559;1;;
14569;PMS 14569;;Place de la Gare 34;6800;Lugano;058 463 69 03;;1;Patrick;Muster;503'428;1;;
14570;PMS 14570;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;;;;
14571;PMS 14571;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;;;;
14572;PMS 14572;;Place de la Gare 34;6800;Lugano;058 463 69 02;;1;Patrick;Muster;538'528;;;
14573;PMS 14573;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 03;;3;Patrick;Muster;819'019;1;;
14576;PMS 14576;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;;;;
14577;PMS 14577;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;347'122;1;;
14578;PMS 14578;;Place de la Gare 34;6800;Lugano;058 463 69 02;;3;Patrick;Muster;498'686;;;
14579;PMS 14579;;Place de la Gare 34;6800;Lugano;058 463 69 03;;2;Patrick;Muster;377'335;2;;
14580;PMS 14580;;Place de la Gare 34;6800;Lugano;058 463 69 00;;2;Patrick;Muster;377'335;2;;
14581;PMS 14581;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;;;;
14582;PMS 14582;;Place de la Gare 34;6800;Lugano;058 463 69 02;;2;Patrick;Muster;;;;
14583;PMS 14583;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 03;;1;Patrick;Muster;538'528;;;
14584;PMS 14584;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;;;;
14585;PMS 14585;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;538'528;;;
14586;PMS 14586;;Place de la Gare 34;6800;Lugano;058 463 69 02;;2;Patrick;Muster;;;;
14587;PMS 14587;;Place de la Gare 34;6800;Lugano;058 463 69 03;;2;Patrick;Muster;;;;
14589;PMS 14589;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;347'122;1;;
14592;PMS 14592;;Place de la Gare 34;6800;Lugano;058 463 69 01;;1;Patrick;Muster;347'122;1;;
14594;PMS 14594;;Place de la Gare 34;6800;Lugano;058 463 69 02;;1;Patrick;Muster;260'317;;;
14595;PMS 14595;;Place de la Gare 34;6800;Lugano;058 463 69 03;;1;Patrick;Muster;583'832;;;
14596;PMS 14596;;Place de la Gare 34;6800;Lugano;058 463 69 00;;2;Patrick;Muster;549'669;;;
14600;PMS 14600;;Place de la Gare 34;6800;Lugano;058 463 69 01;;3;Patrick;Muster;498'686;;;
14601;PMS 14601;;Place de la Gare 34;6800;Lugano;058 463 69 02;;2;Patrick;Muster;377'335;2;;
14602;PMS 14602;;Place de la Gare 34;6800;Lugano;058 463 69 03;;1;Patrick;Muster;157'967;;;
14605;PMS 14605;;Place de la Gare 34;6800;Lugano;058 463 69 00;;1;Patrick;Muster;503'428;1;;
14606;PMS 14606;;Place de la Gare 34;6800;Lugano;058 463 69 01;;2;Patrick;Muster;;;;
14607;PMS 14607;;Place de la Gare 34;6800;Lugano;058 463 69 02;lik@bfs.admin.ch;;Patrick;Muster;;;;
14609;PMS 14609;Zusatzname;Place de la Gare 34;6800;Lugano;058 463 69 03;;2;Patrick;Muster;540'622;;;
14613;PMS 14613;;Place de la Gare 34;6800;Lugano;058 463 69 00;;2;Patrick;Muster;549'669;;;
14614;PMS 14614;;Place de la Gare 34;6800;Lugano;058 463 69 01;;;Patrick;Muster;;;;
14615;PMS 14615;;;6800;Lugano;058 463 69 02;;1;Patrick;Muster;583'832;;;
14616;PMS 14616;;Route de la Rue 2 b;6800;Lugano;058 463 69 03;lik@bfs.admin.ch;1;Patrick;Muster;503'428;1;;
14617;PMS 14617;;Route de la Rue 2 b;6800;Lugano;058 463 69 00;lik@bfs.admin.ch;1;Patrick;Muster;503'428;1;;
14622;PMS 14622;Zusatzname;Route de la Rue 2 b;6800;Lugano;058 463 69 01;lik@bfs.admin.ch;1;Patrick;Muster;521'559;1;;
14624;PMS 14624;Zusatzname;Route de la Rue 2 b;6800;Lugano;058 463 69 02;;1;Patrick;Muster;;;;
16022;PMS 16022;Zusatzname;Route de la Rue 2 b;6800;Lugano;058 463 69 03;;2;Patrick;Muster;;;;
16025;PMS 16025;;Route de la Rue 2 b;6800;Lugano;;;1;Patrick;Muster;521'559;1;;
16391;PMS 16391;;Route de la Rue 2 b;6800;Lugano;;;1;Patrick;Muster;121'651;;;
16395;PMS 16395;;Route de la Rue 2 b;6800;Lugano;;;1;Patrick;Muster;121'651;;;
16396;PMS 16396;;Route de la Rue 2 b;6800;Lugano;;;1;Patrick;Muster;121'651;;;
16563;PMS 16563;;Route de la Rue 2 b;6800;Lugano;;lik@bfs.admin.ch;1;Patrick;Muster;731'703;;;
16564;PMS 16564;;Route de la Rue 2 b;49479;Freiburg;;lik@bfs.admin.ch;1;Patrick;Muster;731'703;;;
16602;PMS 16602;;Route de la Rue 2 b;2135;Lucerne;;;1;Patrick;Muster;;;;
16603;PMS 16603;Zusatzname;Route de la Rue 2 b;2135;Lucerne;;;1;Patrick;Muster;;;;
16604;PMS 16604;;Route de la Rue 2 b;2135;Lucerne;058 463 69 01;;1;Patrick;Muster;;;;
16605;PMS 16605;;Route de la Rue 2 b;2135;Lucerne;058 463 69 02;;1;Patrick;Muster;347'122;1;;
17670;PMS 17670;;Route de la Rue 2 b;2135;Lucerne;058 463 69 03;;1;Patrick;Muster;;;;
17671;PMS 17671;;Route de la Rue 2 b;2135;Lucerne;058 463 69 00;;1;Patrick;Muster;790'682;;;
17672;PMS 17672;;Route de la Rue 2 b;2135;Lucerne;058 463 69 01;;;Patrick;Muster;538'528;;;
